action,filepath,source,class,reason
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00140_21_UPENN-GBM-00140_21_FLAIR_slice0.png,upenn,Real,mean=0.38<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00140_21_UPENN-GBM-00140_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00141_11_UPENN-GBM-00141_11_FLAIR_slice0.png,upenn,Real,mean=0.29<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00141_11_UPENN-GBM-00141_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00141_21_UPENN-GBM-00141_21_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00141_21_UPENN-GBM-00141_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00142_11_UPENN-GBM-00142_11_FLAIR_slice0.png,upenn,Real,mean=0.27<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00142_11_UPENN-GBM-00142_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00143_11_UPENN-GBM-00143_11_FLAIR_slice0.png,upenn,Real,mean=0.81<5.0; black%=99.3>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00143_11_UPENN-GBM-00143_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00144_11_UPENN-GBM-00144_11_FLAIR_slice0.png,upenn,Real,mean=0.22<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00144_11_UPENN-GBM-00144_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00145_11_UPENN-GBM-00145_11_FLAIR_slice0.png,upenn,Real,mean=0.11<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00145_11_UPENN-GBM-00145_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00145_21_UPENN-GBM-00145_21_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00145_21_UPENN-GBM-00145_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00146_11_UPENN-GBM-00146_11_FLAIR_slice0.png,upenn,Real,mean=0.28<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00146_11_UPENN-GBM-00146_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00147_11_UPENN-GBM-00147_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00147_11_UPENN-GBM-00147_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00148_11_UPENN-GBM-00148_11_FLAIR_slice0.png,upenn,Real,mean=3.62<5.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00148_11_UPENN-GBM-00148_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00148_21_UPENN-GBM-00148_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00149_11_UPENN-GBM-00149_11_FLAIR_slice0.png,upenn,Real,mean=0.14<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00149_11_UPENN-GBM-00149_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00150_11_UPENN-GBM-00150_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00150_11_UPENN-GBM-00150_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00150_21_UPENN-GBM-00150_21_FLAIR_slice0.png,upenn,Real,mean=0.10<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00150_21_UPENN-GBM-00150_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00151_11_UPENN-GBM-00151_11_FLAIR_slice0.png,upenn,Real,mean=3.05<5.0; black%=97.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00151_11_UPENN-GBM-00151_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00152_11_UPENN-GBM-00152_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00152_11_UPENN-GBM-00152_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00153_11_UPENN-GBM-00153_11_FLAIR_slice0.png,upenn,Real,mean=0.40<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00153_11_UPENN-GBM-00153_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00154_11_UPENN-GBM-00154_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00154_11_UPENN-GBM-00154_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00155_11_UPENN-GBM-00155_11_FLAIR_slice0.png,upenn,Real,mean=0.07<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00155_11_UPENN-GBM-00155_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00156_11_UPENN-GBM-00156_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00156_11_UPENN-GBM-00156_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00157_11_UPENN-GBM-00157_11_FLAIR_slice0.png,upenn,Real,mean=0.09<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00157_11_UPENN-GBM-00157_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00158_11_UPENN-GBM-00158_11_FLAIR_slice0.png,upenn,Real,mean=0.37<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00158_11_UPENN-GBM-00158_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00159_11_UPENN-GBM-00159_11_FLAIR_slice0.png,upenn,Real,mean=0.37<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00159_11_UPENN-GBM-00159_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00160_11_UPENN-GBM-00160_11_FLAIR_slice0.png,upenn,Real,mean=0.01<5.0; black%=100.0>95.0; std=1.40<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00160_11_UPENN-GBM-00160_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00160_21_UPENN-GBM-00160_21_FLAIR_slice0.png,upenn,Real,mean=0.14<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00160_21_UPENN-GBM-00160_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00161_11_UPENN-GBM-00161_11_FLAIR_slice0.png,upenn,Real,mean=0.39<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00161_11_UPENN-GBM-00161_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00162_11_UPENN-GBM-00162_11_FLAIR_slice0.png,upenn,Real,mean=0.10<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00162_11_UPENN-GBM-00162_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00163_11_UPENN-GBM-00163_11_FLAIR_slice0.png,upenn,Real,mean=0.15<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00163_11_UPENN-GBM-00163_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00164_11_UPENN-GBM-00164_11_FLAIR_slice0.png,upenn,Real,mean=0.07<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00164_11_UPENN-GBM-00164_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00165_11_UPENN-GBM-00165_11_FLAIR_slice0.png,upenn,Real,mean=0.45<5.0; black%=99.5>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00165_11_UPENN-GBM-00165_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00166_11_UPENN-GBM-00166_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00166_11_UPENN-GBM-00166_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00167_11_UPENN-GBM-00167_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00167_11_UPENN-GBM-00167_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00168_11_UPENN-GBM-00168_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00168_11_UPENN-GBM-00168_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00169_11_UPENN-GBM-00169_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00169_11_UPENN-GBM-00169_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00170_11_UPENN-GBM-00170_11_FLAIR_slice0.png,upenn,Real,mean=0.42<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00170_11_UPENN-GBM-00170_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00171_11_UPENN-GBM-00171_11_FLAIR_slice0.png,upenn,Real,mean=0.47<5.0; black%=99.6>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00171_11_UPENN-GBM-00171_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00172_11_UPENN-GBM-00172_11_FLAIR_slice0.png,upenn,Real,mean=0.34<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00172_11_UPENN-GBM-00172_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00173_11_UPENN-GBM-00173_11_FLAIR_slice0.png,upenn,Real,mean=0.12<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00173_11_UPENN-GBM-00173_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00174_11_UPENN-GBM-00174_11_FLAIR_slice0.png,upenn,Real,mean=0.93<5.0; black%=99.2>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00174_11_UPENN-GBM-00174_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00175_11_UPENN-GBM-00175_11_FLAIR_slice0.png,upenn,Real,mean=1.86<5.0; black%=97.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00175_11_UPENN-GBM-00175_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00176_11_UPENN-GBM-00176_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00176_11_UPENN-GBM-00176_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00177_11_UPENN-GBM-00177_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00177_11_UPENN-GBM-00177_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00178_11_UPENN-GBM-00178_11_FLAIR_slice0.png,upenn,Real,mean=0.13<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00178_11_UPENN-GBM-00178_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00179_11_UPENN-GBM-00179_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00179_11_UPENN-GBM-00179_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00180_11_UPENN-GBM-00180_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00180_11_UPENN-GBM-00180_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00181_11_UPENN-GBM-00181_11_FLAIR_slice0.png,upenn,Real,mean=3.79<5.0; black%=95.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00181_11_UPENN-GBM-00181_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00182_11_UPENN-GBM-00182_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00182_11_UPENN-GBM-00182_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00183_11_UPENN-GBM-00183_11_FLAIR_slice0.png,upenn,Real,mean=0.02<5.0; black%=100.0>95.0; std=1.85<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00183_11_UPENN-GBM-00183_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00183_21_UPENN-GBM-00183_21_FLAIR_slice0.png,upenn,Real,mean=0.25<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00183_21_UPENN-GBM-00183_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00184_11_UPENN-GBM-00184_11_FLAIR_slice0.png,upenn,Real,mean=4.31<5.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00184_11_UPENN-GBM-00184_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00185_11_UPENN-GBM-00185_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00185_11_UPENN-GBM-00185_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00186_11_UPENN-GBM-00186_11_FLAIR_slice0.png,upenn,Real,mean=0.48<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00186_11_UPENN-GBM-00186_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00187_11_UPENN-GBM-00187_11_FLAIR_slice0.png,upenn,Real,mean=0.27<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00187_11_UPENN-GBM-00187_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00188_11_UPENN-GBM-00188_11_FLAIR_slice0.png,upenn,Real,mean=0.16<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00188_11_UPENN-GBM-00188_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00189_11_UPENN-GBM-00189_11_FLAIR_slice0.png,upenn,Real,mean=0.57<5.0; black%=99.4>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00189_11_UPENN-GBM-00189_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00190_11_UPENN-GBM-00190_11_FLAIR_slice0.png,upenn,Real,mean=0.27<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00190_11_UPENN-GBM-00190_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00191_11_UPENN-GBM-00191_11_FLAIR_slice0.png,upenn,Real,mean=0.36<5.0; black%=99.7>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00191_11_UPENN-GBM-00191_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00192_11_UPENN-GBM-00192_11_FLAIR_slice0.png,upenn,Real,mean=0.61<5.0; black%=99.3>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00192_11_UPENN-GBM-00192_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00193_11_UPENN-GBM-00193_11_FLAIR_slice0.png,upenn,Real,mean=0.02<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00193_11_UPENN-GBM-00193_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00194_11_UPENN-GBM-00194_11_FLAIR_slice0.png,upenn,Real,mean=0.19<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00194_11_UPENN-GBM-00194_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00195_11_UPENN-GBM-00195_11_FLAIR_slice0.png,upenn,Real,mean=0.27<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00195_11_UPENN-GBM-00195_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00196_11_UPENN-GBM-00196_11_FLAIR_slice0.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00196_11_UPENN-GBM-00196_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00197_11_UPENN-GBM-00197_11_FLAIR_slice0.png,upenn,Real,mean=0.08<5.0; black%=100.0>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00197_11_UPENN-GBM-00197_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00197_21_UPENN-GBM-00197_21_FLAIR_slice0.png,upenn,Real,mean=0.31<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00197_21_UPENN-GBM-00197_21_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00198_11_UPENN-GBM-00198_11_FLAIR_slice0.png,upenn,Real,mean=0.68<5.0; black%=99.4>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00198_11_UPENN-GBM-00198_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00199_11_UPENN-GBM-00199_11_FLAIR_slice0.png,upenn,Real,mean=0.01<5.0; black%=100.0>95.0; std=1.44<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00199_11_UPENN-GBM-00199_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00200_11_UPENN-GBM-00200_11_FLAIR_slice0.png,upenn,Real,mean=0.21<5.0; black%=99.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00200_11_UPENN-GBM-00200_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00201_11_UPENN-GBM-00201_11_FLAIR_slice0.png,upenn,Real,mean=4.83<5.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00201_11_UPENN-GBM-00201_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00202_11_UPENN-GBM-00202_11_FLAIR_slice0.png,upenn,Real,mean=0.47<5.0; black%=99.2>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00202_11_UPENN-GBM-00202_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00203_11_UPENN-GBM-00203_11_FLAIR_slice0.png,upenn,Real,mean=2.94<5.0; black%=96.9>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00203_11_UPENN-GBM-00203_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00204_11_UPENN-GBM-00204_11_FLAIR_slice0.png,upenn,Real,mean=0.18<5.0; black%=99.8>95.0
removed_blank,RGIIIT/NewReal/upenn/UPENN-GBM-00204_11_UPENN-GBM-00204_11_FLAIR_slice154.png,upenn,Real,mean=0.00<5.0; black%=100.0>95.0; std=0.00<2.0
